학교구분,학교코드,학교명,본분교,학제,지역,설립구분,관련법령,법인명,학교상태,중문학교명,영문학교명,주소,영문주소,중문주소,우편번호,학교개교일,학교홈페이지,총장(대학원장)명,학교대표번호,학교대표팩스번호
대학원,3021,서울기독대학교 연합신학대학원,본교,특수대학원,서울,사립,고등교육법,환원학원,기존,首尔基督大学校 治愈相谈大学院,Seoul Christian University,"서울특별시 은평구 갈현로4길 26-2 (신사동, 서울기독대학교) ","26-2, Galhyeon-ro 4-gil, Eunpyeong-gu, Seoul, Republic of Korea","26-2, Galhyeon-ro 4-gil, Eunpyeong-gu, Seoul, Republic of Korea",3422,1997-12-05,www.scu.ac.kr,우국희,02-380-2500,02-380-2535
대학,3022,한국전통문화대학교,본교,대학교,충남,특별법국립,한국전통문화대학교 설치법,해당없음,기존,韩国传统文化大学,Korea National University Of Cultural Heritage,"충청남도 부여군 규암면 백제문로 367 (합정리, 한국전통문화대학교) ","367, Baekjemun-ro, Gyuam-myeon, Buyeo-gun, Chungcheongnam-do, Republic of Korea","367, Baekjemun-ro, Gyuam-myeon, Buyeo-gun, Chungcheongnam-do, Republic of Korea",33115,2000-04-19,www.nuch.ac.kr,김영모,041-830-7114,041-830-7020
대학원,3023,가톨릭꽃동네대학교 사회복지상담대학원,본교,특수대학원,충북,사립,고등교육법,꽃동네현도학원,기존,Kkottongna大学 社会福祉咨询研究生院,Kkottongnae University Graduate School Social Welfare And Counseling Psycology,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교) ","133, Sangsam-gil, Hyeundo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do, Republic of Korea","133, Sangsam-gil, Hyeundo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do, Republic of Korea",28211,2002-10-03,gradu.kkot.ac.kr,대학원장 정명숙,043-270-0131,043-270-0165
대학원,3024,가톨릭관동대학교 보건의료융합대학원,본교,특수대학원,강원,사립,고등교육법,인천가톨릭학원,폐교,保健医疗融合研究生院,Graduate School Of Healthcare Convergence Catholic Kwandong University,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교) ","24, Beomil-ro 579beon-gil, Gangneung-si, Gangwon-do, Republic of Korea","24, Beomil-ro 579beon-gil, Gangneung-si, Gangwon-do, Republic of Korea",25601,2018-07-27,,이상엽,033-649-7114,033-649-7874
대학원,3025,부산대학교 금융대학원,본교,특수대학원,부산,국립,고등교육법,해당없음,기존,釜山大学校 金融大学院,"Pusan National University, Graduate School Of Finance","부산광역시 금정구 부산대학로63번길 2 (장전동, 부산대학교) ","2, Busandaehak-ro 63beon-gil, Geumjeong-gu, Busan, Republic of Korea","2, Busandaehak-ro 63beon-gil, Geumjeong-gu, Busan, Republic of Korea",46241,2018-09-03,gsf.pusan.ac.kr,김진우,051-510-1092~3,051-510-1099
대학원,3026,한국해양대학교 글로벌물류대학원,본교,특수대학원,부산,국립,고등교육법,해당없음,기존,韩国海洋大学 全球物流研究生院,"Graduate School of Global Logistics, Korea Maritime & Ocean Univetrsity",부산광역시 영도구 태종로 727 (동삼동) ,"727, Taejong-ro, Yeongdo-gu, Busan, Republic of Korea","727, Taejong-ro, Yeongdo-gu, Busan, Republic of Korea",49112,2018-09-01,http://www.kmou.ac.kr/spl/main.do?mi=3668#sideContent,신용존,051-410-5177,051-403-0432
대학원,3027,한국해양대학교 해양금융대학원,본교,특수대학원,부산,국립,고등교육법,해당없음,기존,韩国海洋大学 海洋金融研究生院,"Graduate School of Marine Finance , Korea Maritime & Ocean Univetrsity",부산광역시 영도구 태종로 727 (동삼동) ,"727, Taejong-ro, Yeongdo-gu, Busan, Republic of Korea","727, Taejong-ro, Yeongdo-gu, Busan, Republic of Korea",49112,2018-09-01,http://www.kmou.ac.kr/finance/main.do?mi=4026#sideContent,이기환,051-410-4177,051-403-0432
대학원,3029,안양대학교 글로벌대학원,본교,특수대학원,경기,사립,고등교육법,우일학원,기존,安养大学校 国际研究生院,Graduate School Of Global Convergence Studies Anyang University,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교) ","22, Samdeok-ro 37beon-gil, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea","22, Samdeok-ro 37beon-gil, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea",14028,2018-05-25,www.anyang.ac.kr/grad5/main.do,이태규,031-467-0853,031-467-0777
대학원,3030,경기대학교 한류문화대학원,본교,특수대학원,서울,사립,고등교육법,경기학원,기존,京畿大学校 韩流文化大学院,Graduate School of Korean Wave Kyonggi University,"서울특별시 서대문구 경기대로9길 24 (충정로2가, 경기대학교) ","154-42, Gwanggyosan-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea","154-42, Gwanggyosan-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",3746,2019-03-01,www.kyonggi.ac.kr/KyonggiTpSrv.kgu?cxt=hallyu,김인규,02-390-5276,02-313-4131
대학원,3031,상지대학교 사회융합대학원,본교,특수대학원,강원,사립,고등교육법,상지학원,기존,尚志大学 社会融合大学院,The Graduate School of Social Convergence,"강원도 원주시 상지대길 83 (우산동, 상지대학교) ","83, Sangjidae-gil, Wonju-si, Gangwon-do, Republic of Korea","83, Sangjidae-gil, Wonju-si, Gangwon-do, Republic of Korea",26339,1955-06-10,www.sangji.ac.kr//grad/index.do,이승호,033-730-0196,033-730-0684
대학원,3032,연세대학교(미래) 대학원,분교,일반대학원,강원,사립,고등교육법,연세대학교,기존,延世大学校 一般研究生院,The Graduate School Of Yonsei University,강원도 원주시 흥업면 연세대길 1 연세대학교 미래캠퍼스,"1, Yeonsedae-gil, Heungeop-myeon, Wonju-si, Gangwon-do","1, Yeonsedae-gil, Heungeop-myeon, Wonju-si, Gangwon-do",26493,1990-11-01,graduate.yonsei.ac.kr/graduate/index.do,김우택,033-760-5031,033-760-2566
대학원,3033,홍익대학교 문화예술경영대학원,본교,특수대학원,서울,사립,고등교육법,홍익학원,기존,弘益大学校 文化艺术经营大学院,MBA in Arts and Cultural Management (Hongik University),"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) ","94, Wausan-ro, Mapo-gu, Seoul, Republic of Korea","94, Wausan-ro, Mapo-gu, Seoul, Republic of Korea",4066,2019-03-01,artsmba.hongik.ac.kr/artsmba/index.html,윤재원,02-320-1297,02-320-1251
대학원,3034,김천대학교 글로컬휴먼대학원,본교,특수대학원,경북,사립,고등교육법,김천대학교,기존,全球人际大学院,Gimcheon University Graduate School of Glocal-Human,"경상북도 김천시 대학로 214 (삼락동, 김천대학교) ","214, Daehak-ro, Gimcheon-si, Gyeongsangbuk-do, Republic of Korea","214, Daehak-ro, Gimcheon-si, Gyeongsangbuk-do, Republic of Korea",39528,2012-02-27,grad.gimcheon.ac.kr/,박희룡,054-420-4402,054-420-4459
대학원,3035,건양대학교 바이오융합대학원,제2캠퍼스,특수대학원,대전,사립,고등교육법,학교법인 건양교육재단,기존,建阳大学校生物融合大学院,Konyang University Graduate School Of Integrative Bioscience & Biomedicine,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) ","121, Daehak-ro, Nonsan-si, Chungcheongnam-do, Republic of Korea","121, Daehak-ro, Nonsan-si, Chungcheongnam-do, Republic of Korea",35365,2019-03-01,kygrad.konyang.ac.kr,최남송,042-600-1651,042-600-1641
대학원,3036,국민대학교 소프트웨어융합대학원,본교,특수대학원,서울,사립,고등교육법,국민학원,기존,国民大学 软件融合研究生院,graduate school of software technology,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교) ","77, Jeongneung-ro, Seongbuk-gu, Seoul, Republic of Korea","77, Jeongneung-ro, Seongbuk-gu, Seoul, Republic of Korea",2707,2019-03-01,swgs.kookmin.ac.kr/,임성수,02-910-4790,02-910-
대학원,3037,호남신학대학교 상담대학원,본교,특수대학원,광주,사립,고등교육법,호남신학대학교,기존,湖南神学大学 的咨询研究生院,The Graduate School of Counseling,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교) ","30, Pildong-ro 1-gil, Jung-gu, Seoul, Republic of Korea","30, Pildong-ro 1-gil, Jung-gu, Seoul, Republic of Korea",61642,2018-07-20,www.htus.ac.kr,최흥진,062-650-1552,062-675-1552
대학원,3038,백석대학교 문화예술대학원,본교,특수대학원,서울,사립,고등교육법,백석대학교,기존,白石大学校 文化艺术大学院,GRADUATE SCHOOL OF CULTURE & ARTS BAEKSEOK UNIVERSITY,"서울특별시 서초구 방배로9길 15 (방배동, 목양동백석대학교) ","15, Namwon-ro, Heungeop-myeon, Wonju-si, Gangwon-do, Republic of Korea","15, Namwon-ro, Heungeop-myeon, Wonju-si, Gangwon-do, Republic of Korea",6695,2005-10-01,www.bugs.ac.kr,박은경,02-520-0714,02-520-0720
대학원,3039,대구대학교 디자인・산업행정대학원,본교,특수대학원,경북,사립,고등교육법,영광학원,기존,大邱大学 设计·产业行政大学院,Graduate School Of Design & Industrial Administration,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) ",,,38453,2019-03-01,desindadm.daegu.ac.kr/hakgwa_home/desindadm/index.php,김정렬,053-850-5034,053-850-5039
대학원,3040,대구가톨릭대학교 의료보건산업대학원,본교,특수대학원,경북,사립,고등교육법,선목학원,기존,大邱加图立大学校 医疗保健产业大学院,DAEGU CATHOLIC UNIVERSITY Graduate School Of Medical and Health Industry ,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교) ",,,38430,2018-10-31,dept.cu.ac.kr/user/medical/,박지원,053-660-5252,533596140
대학원,3041,대구가톨릭대학교 사회적경제경영대학원,본교,특수대학원,대구,사립,고등교육법,선목학원,기존,大邱加图立大学校 社会的经济经营大学院,DAEGU CATHOLIC UNIVERSITY Graduate School Of Social Economy and Business Administration,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학) ",,,41969,2018-10-31,dept.cu.ac.kr/user/business/,조성제,536605252,053-359-6140
대학원,3042,대구가톨릭대학교 예술대학원,본교,특수대학원,대구,사립,고등교육법,선목학원,기존,大邱加图立大学校 艺术大学院,DAEGU CATHOLIC UNIVERSITY Graduate School Of Arts ,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학) ",,,41969,2018-10-31,dept.cu.ac.kr/user/cudesign/,임신숙,053-660-5252,053-359-6140
대학원,3043,극동대학교 산업기술보안대학원,본교,특수대학원,충북,사립,고등교육법,일현학원,폐교,极东大学校 产业技术保安大学院, The Graduate School of Industrial Information Technology Security Far East University,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교) ",,,27601,2019-03-01,www.kdu.ac.kr,류기일/김범석,043-879-3656,043-882-3377
대학원,3044,창신대학교 음악대학원,본교,특수대학원,경남,사립,고등교육법,학교법인 우정학원,폐교,昌信大学,Changshin University,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교) ",,,51352,2019-03-01,www.cs.ac.kr,정상철,055-250-3001,055-297-5181
대학원,3045,안양대학교 경영행정대학원,제2캠퍼스,특수대학원,인천,사립,고등교육법,우일학원,기존,安养大学校 经营行政大学院,Graduate School Of Bussiness And Public Administration Anyang University,"인천광역시 강화군 불은면 중앙로 602-14 (삼성리, 안양대학교강화캠퍼스) ",,,23038,1996-12-19,sub.anyang.ac.kr/graduate/business/,홍성만,031-467-0853,031-467-0777
대학원,3046,고려대학교 에너지환경대학원(그린스쿨),본교,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,高丽大学 能源环境大学院(绿色学校),Graduate School of Energy and Environment  (KU-KIST GREEN SCHOOL),"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스)(자연계) 창의관 713호 (자연계) 창의관 713호",,,2841,2019-09-01,greenschool.korea.ac.kr,안동준,02-3290-5973,02-929-2619
대학원,3047,부경대학교 글로벌정책대학원,본교,특수대학원,부산,국립,고등교육법,해당없음,기존,釜庆大学校 全球化政策大学院,Graduate School of Global and Policy Studies Pukyong National University,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스) C25",,,48513,2019-09-01,cms.pknu.ac.kr/gsis/main.do,박원용,051-629-5308,051-629-5309
대학원,3048,남서울대학교 국제대학원,본교,특수대학원,충남,사립,고등교육법,성암학원,기존,Namseoul大学国际大学院,Namseoul University International Graduate School,"충청남도 천안시 서북구 성환읍 대학로 91 (매주리, 남서울대학교) ",,,31020,2019-08-26,www.igs.nsu.ac.kr/apply,박희석,041-580-3572~4,041-580-3570
대학원,3049,고려대학교 미디어대학원,본교,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,高丽大学 媒体与传播研究生院,"Graduate School of Media & Communication, Korea University","서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계)) 미디어관 201호",,,2841,2019-09-02,mediacom.korea.ac.kr,김성태,02-3290-1401,02-925-4797
대학원,3050,성균관대학교 미디어문화융합대학원,본교,특수대학원,서울,사립,고등교육법,성균관대학,기존,成均馆大学 媒体文化研究生院,Graduate School of Media and Culture,서울특별시 종로구 성균관로 25-2 (명륜3가) ,"25-2, Seonggyungwan-ro, Jongno-gu, Seoul","25-2, Seonggyungwan-ro, Jongno-gu, Seoul",3063,2020-03-01,www.skku.edu,서미혜,02-740-1722,02-760-1141
대학원,3051,명지대학교 통합치료대학원,제2캠퍼스,특수대학원,서울,사립,고등교육법,명지학원,기존,明知大学校 统合治疗大学院,Graduate School of Interdisciplinary Therapy,서울특별시 서대문구 거북골로 34 (남가좌동) ,"34, Geobukgol-ro, Seodaemun-gu, Seoul","34, Geobukgol-ro, Seodaemun-gu, Seoul",3674,2020-03-02,www.mju.ac.kr,이은경,02-300-1630,02-300-1625
대학원,3052,전주대학교 보건복지대학원,본교,특수대학원,전북,사립,고등교육법,신동아학원,기존,全州大学 保健福祉,Graduate School of Public Health & Social Welfare,전라북도 전주시 완산구 천잠로 303 (효자동2가) ,"303, Cheonjam-ro, Wansan-gu, Jeonju-si, Jeollabuk-do","303, Cheonjam-ro, Wansan-gu, Jeonju-si, Jeollabuk-do",55069,2020-03-01,www.jj.ac.kr,김갑룡,1577-7177,063-220-2072
대학원,3053,인하대학교 제조혁신전문대학원,본교,전문대학원,인천,사립,고등교육법,정석인하학원,기존,仁荷大学 制造革新专门大学院,INHA Manufacturing Innovation School,인천광역시 연수구 갯벌로 36(송도동) 인하대학교 항공우주융합캠퍼스 207호,"36, Gaetbeol-ro, Yeonsu-gu, Incheon","36, Gaetbeol-ro, Yeonsu-gu, Incheon",21999,2020-03-01,imis.inha.ac.kr,현승균,032-720-9045,000-0000-0000
대학원,3054,인하대학교 상담심리대학원,본교,특수대학원,인천,사립,고등교육법,정석인하학원,기존,仁荷大学 相谈心理大学院,INHA University Graduate School of Counseling Psychology,인천광역시 미추홀구 인하로 100 (용현동) 서호관 301호,"100, Inha-ro, Michuhol-gu, Incheon","100, Inha-ro, Michuhol-gu, Incheon",22212,2020-03-01,counselgrad.inha.ac.kr,손민호,032-860-8391~2,032-865-8624
대학원,3055,순천향대학교 미래융합대학원,본교,특수대학원,충남,사립,고등교육법,동은학원,기존,顺天鄕大学校 未来融合研究生院,Graduate School of Multidisciplinary Studies Toward Future,충청남도 아산시 신창면 순천향로 22 순천향대학교,"22, Soonchunhyang-ro, Sinchang-myeon, Asan-si, Chungcheongnam-do","22, Soonchunhyang-ro, Sinchang-myeon, Asan-si, Chungcheongnam-do",31538,2020-03-01,home.sch.ac.kr/gradu/,김춘순,041-530-1114,041-542-4615
대학원,3056,배재대학교 관광축제한류대학원,본교,특수대학원,대전,사립,고등교육법,배재학당,기존,培材大学校 观光活动韩流大学院,"Graduate School Of Tourism, Festival And Hallyu, Pai Chai University",대전광역시 서구 배재로 155-40 (도마동) ,"155-40, Baejae-ro, Seo-gu, Daejeon","155-40, Baejae-ro, Seo-gu, Daejeon",35345,2020-03-01,sgraduate.pcu.ac.kr,정강환,042-520-5524,070-4850-8309
대학원,3057,이화여자대학교 임상바이오헬스대학원,본교,특수대학원,서울,사립,고등교육법,이화학당,기존,梨花女子大学校 临床生物健身研究生院,Graduate School of Clinical Biohealth,서울특별시 서대문구 이화여대길 52 (대현동) ,"52, Ewhayeodae-gil, Seodaemun-gu, Seoul","52, Ewhayeodae-gil, Seodaemun-gu, Seoul",3760,2020-03-01,my.ewha.ac.kr/gschs,이윤실,02-3277-3842,02-3277-2851
